"ID_obs";"Genus";"Species";"Sub.species";"Latitude";"Longitude";"M.mimicry";"F.mimicry";"Country"
244;"Aeria";"eurimedia";"sisenna";0,875;-79,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
245;"Aeria";"eurimedia";"sisenna";0,875;-78,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
246;"Aeria";"eurimedia";"sisenna";1,125;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
247;"Aeria";"eurimedia";"sisenna";0,875;-79,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
248;"Aeria";"eurimedia";"sisenna";1,125;-78,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
249;"Aeria";"eurimedia";"sisenna";0,875;-79,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
250;"Aeria";"eurimedia";"sisenna";0,875;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
251;"Aeria";"eurimedia";"sisenna";1,125;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
252;"Aeria";"eurimedia";"sisenna";0,875;-79,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
253;"Aeria";"eurimedia";"sisenna";1,125;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
254;"Aeria";"eurimedia";"sisenna";1,125;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
255;"Aeria";"eurimedia";"sisenna";0,875;-78,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
256;"Aeria";"eurimedia";"sisenna";0,375;-79,125;"EURIMEDIA";"EURIMEDIA";"Ecuador"
257;"Aeria";"eurimedia";"sisenna";1,125;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
258;"Aeria";"eurimedia";"sisenna";1,125;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
259;"Aeria";"eurimedia";"sisenna";0,625;-78,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
260;"Aeria";"eurimedia";"sisenna";0,875;-79,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
261;"Aeria";"eurimedia";"sisenna";1,125;-78,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
262;"Aeria";"eurimedia";"sisenna";0,875;-78,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
263;"Aeria";"eurimedia";"sisenna";-0,875;-79,375;"EURIMEDIA";"EURIMEDIA";"Ecuador"
264;"Aeria";"eurimedia";"sisenna";-0,125;-79,375;"EURIMEDIA";"EURIMEDIA";"Ecuador"
265;"Aeria";"olena";"n. ssp. [1]";-14,625;-56,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
266;"Aeria";"olena";"olena";-19,625;-41,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
267;"Aeria";"olena";"olena";-19,875;-40,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
268;"Aeria";"olena";"olena";-19,375;-40,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
269;"Aeria";"olena";"olena";-21,125;-43,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
270;"Aeria";"olena";"olena";-19,875;-43,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
271;"Aeria";"olena";"olena";-19,375;-44,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
272;"Aeria";"olena";"olena";-20,125;-45,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
273;"Aeria";"olena";"olena";-24,875;-50,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
274;"Aeria";"olena";"olena";-25,625;-53,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
275;"Aeria";"olena";"olena";-25,125;-50,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
276;"Aeria";"olena";"olena";-24,875;-50,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
277;"Aeria";"olena";"olena";-8,875;-36,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
278;"Aeria";"olena";"olena";-22,875;-42,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
279;"Aeria";"olena";"olena";-22,375;-44,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
280;"Aeria";"olena";"olena";-22,625;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
281;"Aeria";"olena";"olena";-22,875;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
282;"Aeria";"olena";"olena";-21,625;-42,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
283;"Aeria";"olena";"olena";-32,125;-52,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
284;"Aeria";"olena";"olena";-20,875;-50,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
285;"Aeria";"olena";"olena";-21,125;-50,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
286;"Aeria";"olena";"olena";-22,375;-47,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
287;"Aeria";"olena";"olena";-22,375;-49,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
288;"Aeria";"olena";"olena";-22,875;-47,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
289;"Aeria";"olena";"olena";-23,625;-46,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
290;"Aremfoxia";"ferra";"ferra";-13,125;-71,625;"MESTRA";"MESTRA";"Peru"
291;"Aremfoxia";"ferra";"ferra";-11,125;-75,375;"MESTRA";"MESTRA";"Peru"
292;"Aremfoxia";"ferra";"thyridiana";-15,875;-67,625;"CONFUSA";"CONFUSA";"Bolivia"
293;"Aremfoxia";"ferra";"thyridiana";-16,375;-66,875;"CONFUSA";"CONFUSA";"Bolivia"
294;"Aremfoxia";"ferra";"thyridiana";-13,375;-70,875;"CONFUSA";"CONFUSA";"Peru"
295;"Athesis";"acrisione";"acrisione";-1,625;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
296;"Athesis";"acrisione";"acrisione";-2,375;-78,125;"ACRISIONE";"ACRISIONE";"Ecuador"
297;"Athesis";"acrisione";"acrisione";-2,375;-78,125;"ACRISIONE";"ACRISIONE";"Ecuador"
298;"Athesis";"acrisione";"acrisione";-2,375;-77,625;"ACRISIONE";"ACRISIONE";"Ecuador"
299;"Athesis";"acrisione";"acrisione";-2,875;-78,125;"ACRISIONE";"ACRISIONE";"Ecuador"
300;"Athesis";"acrisione";"acrisione";-2,875;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
301;"Athesis";"acrisione";"acrisione";-1,125;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
302;"Athesis";"acrisione";"acrisione";-1,125;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
303;"Athesis";"acrisione";"acrisione";-1,125;-77,625;"ACRISIONE";"ACRISIONE";"Ecuador"
304;"Athesis";"acrisione";"acrisione";-1,125;-77,625;"ACRISIONE";"ACRISIONE";"Ecuador"
305;"Athesis";"acrisione";"acrisione";-1,125;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
306;"Athesis";"acrisione";"acrisione";-1,125;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
307;"Athesis";"acrisione";"acrisione";-1,125;-77,625;"ACRISIONE";"ACRISIONE";"Ecuador"
308;"Athesis";"acrisione";"acrisione";-0,875;-77,375;"ACRISIONE";"ACRISIONE";"Ecuador"
309;"Athesis";"acrisione";"acrisione";-1,125;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
310;"Athesis";"acrisione";"acrisione";-0,875;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
311;"Athesis";"acrisione";"acrisione";-0,375;-77,375;"ACRISIONE";"ACRISIONE";"Ecuador"
312;"Athesis";"acrisione";"acrisione";-0,375;-76,875;"ACRISIONE";"ACRISIONE";"Ecuador"
313;"Athesis";"acrisione";"acrisione";-1,375;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
314;"Athesis";"acrisione";"acrisione";-1,375;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
315;"Athesis";"acrisione";"acrisione";-1,625;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
316;"Athesis";"acrisione";"acrisione";-1,375;-77,625;"ACRISIONE";"ACRISIONE";"Ecuador"
317;"Athesis";"acrisione";"acrisione";-1,375;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
318;"Athesis";"acrisione";"acrisione";-1,375;-77,875;"ACRISIONE";"ACRISIONE";"Ecuador"
319;"Athesis";"acrisione";"acrisione";-1,625;-77,625;"ACRISIONE";"ACRISIONE";"Ecuador"
320;"Athesis";"acrisione";"acrisione";-1,375;-77,375;"ACRISIONE";"ACRISIONE";"Ecuador"
321;"Athesis";"acrisione";"acrisione";-1,625;-77,375;"ACRISIONE";"ACRISIONE";"Ecuador"
322;"Athesis";"acrisione";"acrisione";-1,375;-77,375;"ACRISIONE";"ACRISIONE";"Ecuador"
323;"Athesis";"acrisione";"acrisione";-1,375;-78,375;"ACRISIONE";"ACRISIONE";"Ecuador"
324;"Athesis";"acrisione";"acrisione";-1,375;-78,375;"ACRISIONE";"ACRISIONE";"Ecuador"
325;"Athesis";"acrisione";"acrisione";-3,875;-78,625;"ACRISIONE";"ACRISIONE";"Ecuador"
326;"Athesis";"acrisione";"acrisione";-5,625;-77,625;"ACRISIONE";"ACRISIONE";"Peru"
327;"Athesis";"acrisione";"deflavata";1,125;-76,625;"CONFUSA";"CONFUSA";"Colombia"
328;"Athesis";"clearista";"";5,625;-74,125;"DILUCIDA";"DILUCIDA";"Colombia"
329;"Athesis";"clearista";"";5,125;-75,625;"DILUCIDA";"DILUCIDA";"Colombia"
330;"Athesis";"clearista";"";7,625;-72,625;"DILUCIDA";"DILUCIDA";"Colombia"
331;"Athesis";"clearista";"";5,375;-75,875;"DILUCIDA";"DILUCIDA";"Colombia"
332;"Athesis";"clearista";"";6,375;-73,125;"DILUCIDA";"DILUCIDA";"Colombia"
333;"Athesis";"clearista";"";4,125;-75,375;"DILUCIDA";"DILUCIDA";"Colombia"
334;"Athesis";"clearista";"";4,125;-75,375;"DILUCIDA";"DILUCIDA";"Colombia"
335;"Athesis";"clearista";"";3,375;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
336;"Athesis";"clearista";"";3,875;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
337;"Athesis";"clearista";"";3,375;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
338;"Athesis";"clearista";"";3,875;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
339;"Athesis";"clearista";"";3,875;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
340;"Athesis";"clearista";"";0,375;-78,625;"DILUCIDA";"DILUCIDA";"Ecuador"
341;"Athesis";"clearista";"";0,625;-78,125;"DILUCIDA";"DILUCIDA";"Ecuador"
342;"Athesis";"clearista";"";0,875;-78,375;"DILUCIDA";"DILUCIDA";"Ecuador"
343;"Athesis";"clearista";"";10,375;-67,625;"DILUCIDA";"DILUCIDA";"Venezuela"
344;"Athesis";"clearista";"";10,375;-68,125;"DILUCIDA";"DILUCIDA";"Venezuela"
345;"Athesis";"clearista";"";10,375;-68,125;"DILUCIDA";"DILUCIDA";"Venezuela"
346;"Athesis";"clearista";"";10,375;-66,875;"DILUCIDA";"DILUCIDA";"Venezuela"
347;"Athesis";"clearista";"";10,125;-70,625;"DILUCIDA";"DILUCIDA";"Venezuela"
348;"Athesis";"clearista";"";8,625;-71,125;"DILUCIDA";"DILUCIDA";"Venezuela"
349;"Athesis";"clearista";"";10,125;-63,625;"DILUCIDA";"DILUCIDA";"Venezuela"
350;"Athesis";"clearista";"";10,125;-63,625;"DILUCIDA";"DILUCIDA";"Venezuela"
351;"Athesis";"clearista";"colombiensis";6,875;-76,125;"DILUCIDA";"DILUCIDA";"Colombia"
352;"Athesis";"clearista";"colombiensis";4,625;-74,375;"DILUCIDA";"DILUCIDA";"Colombia"
353;"Athesis";"clearista";"colombiensis";4,625;-74,375;"DILUCIDA";"DILUCIDA";"Colombia"
354;"Athesis";"clearista";"colombiensis";4,875;-74,875;"DILUCIDA";"DILUCIDA";"Colombia"
355;"Athesis";"vitrala";"";-6,125;-77,875;"HEWITSONI";"HEWITSONI";"Peru"
356;"Athesis";"vitrala";"";-6,375;-77,375;"HEWITSONI";"HEWITSONI";"Peru"
357;"Athesis";"vitrala";"";-5,875;-77,875;"HEWITSONI";"HEWITSONI";"Peru"
358;"Athesis";"vitrala";"";-5,875;-77,875;"HEWITSONI";"HEWITSONI";"Peru"
359;"Athesis";"vitrala";"";-5,875;-77,875;"HEWITSONI";"HEWITSONI";"Peru"
360;"Athesis";"vitrala";"";-5,625;-78,625;"HEWITSONI";"HEWITSONI";"Peru"
361;"Athesis";"vitrala";"";-5,875;-78,375;"HEWITSONI";"HEWITSONI";"Peru"
362;"Athesis";"vitrala";"";-5,625;-78,875;"HEWITSONI";"HEWITSONI";"Peru"
363;"Athesis";"vitrala";"";-6,125;-79,125;"HEWITSONI";"HEWITSONI";"Peru"
364;"Athesis";"vitrala";"";-5,625;-78,875;"HEWITSONI";"HEWITSONI";"Peru"
365;"Athesis";"vitrala";"";-5,625;-78,875;"HEWITSONI";"HEWITSONI";"Peru"
366;"Athesis";"vitrala";"";-6,125;-79,125;"HEWITSONI";"HEWITSONI";"Peru"
367;"Athesis";"vitrala";"";-5,375;-79,375;"HEWITSONI";"HEWITSONI";"Peru"
368;"Athesis";"vitrala";"";-5,375;-79,625;"HEWITSONI";"HEWITSONI";"Peru"
369;"Athesis";"vitrala";"";-5,375;-79,625;"HEWITSONI";"HEWITSONI";"Peru"
370;"Athesis";"vitrala";"";-5,625;-77,625;"HEWITSONI";"HEWITSONI";"Peru"
371;"Athyrtis";"mechanitis";"mechanitis";2,625;-73,875;"HERMIAS";"HERMIAS";"Colombia"
372;"Athyrtis";"mechanitis";"oberthueri";-0,375;-76,625;"HERMIAS";"HERMIAS";"Ecuador"
373;"Athyrtis";"mechanitis";"salvini";-15,875;-67,875;"ORESTES";"ORESTES";"Bolivia"
374;"Athyrtis";"mechanitis";"salvini";-9,125;-68,625;"ORESTES";"ORESTES";"Brazil"
375;"Athyrtis";"mechanitis";"salvini";-7,625;-63,125;"ORESTES";"ORESTES";"Brazil"
376;"Athyrtis";"mechanitis";"salvini";-10,375;-62,875;"ORESTES";"ORESTES";"Brazil"
377;"Athyrtis";"mechanitis";"salvini";-9,875;-62,625;"ORESTES";"ORESTES";"Brazil"
378;"Athyrtis";"mechanitis";"salvini";-6,625;-77,375;"ORESTES";"ORESTES";"Peru"
379;"Athyrtis";"mechanitis";"salvini";-12,125;-72,875;"ORESTES";"ORESTES";"Peru"
380;"Athyrtis";"mechanitis";"salvini";-12,875;-71,375;"ORESTES";"ORESTES";"Peru"
381;"Athyrtis";"mechanitis";"salvini";-9,875;-74,875;"ORESTES";"ORESTES";"Peru"
382;"Athyrtis";"mechanitis";"salvini";-8,875;-76,125;"ORESTES";"ORESTES";"Peru"
383;"Athyrtis";"mechanitis";"salvini";-8,875;-74,625;"ORESTES";"ORESTES";"Peru"
384;"Athyrtis";"mechanitis";"salvini";-8,875;-74,625;"ORESTES";"ORESTES";"Peru"
385;"Athyrtis";"mechanitis";"salvini";-11,125;-75,375;"ORESTES";"ORESTES";"Peru"
386;"Athyrtis";"mechanitis";"salvini";-11,125;-74,375;"ORESTES";"ORESTES";"Peru"
387;"Athyrtis";"mechanitis";"salvini";-4,625;-74,875;"ORESTES";"ORESTES";"Peru"
388;"Athyrtis";"mechanitis";"salvini";-5,375;-74,375;"ORESTES";"ORESTES";"Peru"
389;"Athyrtis";"mechanitis";"salvini";-4,375;-73,625;"ORESTES";"ORESTES";"Peru"
390;"Athyrtis";"mechanitis";"salvini";-5,875;-76,125;"ORESTES";"ORESTES";"Peru"
391;"Athyrtis";"mechanitis";"salvini";-12,875;-69,375;"ORESTES";"ORESTES";"Peru"
392;"Athyrtis";"mechanitis";"salvini";-11,375;-69,375;"ORESTES";"ORESTES";"Peru"
393;"Athyrtis";"mechanitis";"salvini";-11,875;-71,375;"ORESTES";"ORESTES";"Peru"
394;"Athyrtis";"mechanitis";"salvini";-12,625;-71,375;"ORESTES";"ORESTES";"Peru"
395;"Athyrtis";"mechanitis";"salvini";-10,125;-75,625;"ORESTES";"ORESTES";"Peru"
396;"Athyrtis";"mechanitis";"salvini";-13,375;-70,375;"ORESTES";"ORESTES";"Peru"
397;"Athyrtis";"mechanitis";"salvini";-13,625;-69,625;"ORESTES";"ORESTES";"Peru"
398;"Athyrtis";"mechanitis";"salvini";-6,375;-76,375;"ORESTES";"ORESTES";"Peru"
399;"Athyrtis";"mechanitis";"salvini";-6,625;-76,125;"ORESTES";"ORESTES";"Peru"
400;"Athyrtis";"mechanitis";"salvini";-6,375;-76,375;"ORESTES";"ORESTES";"Peru"
401;"Athyrtis";"mechanitis";"salvini";-7,125;-76,625;"ORESTES";"ORESTES";"Peru"
402;"Athyrtis";"mechanitis";"salvini";-6,375;-76,375;"ORESTES";"ORESTES";"Peru"
403;"Athyrtis";"mechanitis";"salvini";-6,625;-76,125;"ORESTES";"ORESTES";"Peru"
404;"Athyrtis";"mechanitis";"salvini";-6,375;-76,375;"ORESTES";"ORESTES";"Peru"
405;"Athyrtis";"mechanitis";"salvini";-6,375;-76,375;"ORESTES";"ORESTES";"Peru"
406;"Athyrtis";"mechanitis";"salvini";-6,375;-76,375;"ORESTES";"ORESTES";"Peru"
407;"Athyrtis";"mechanitis";"salvini";-8,375;-74,625;"ORESTES";"ORESTES";"Peru"
408;"Brevioleria";"aelia";"aelia";-3,375;-64,625;"ILLINISSA";"ILLINISSA";"Brazil"
409;"Brevioleria";"aelia";"aelia";-2,625;-66,125;"ILLINISSA";"ILLINISSA";"Brazil"
410;"Brevioleria";"aelia";"aelia";-3,375;-64,625;"ILLINISSA";"ILLINISSA";"Brazil"
411;"Brevioleria";"aelia";"brevicula";-4,375;-73,625;"LERIDA";"LERIDA";"Peru"
412;"Brevioleria";"aelia";"jamariensis";-10,375;-62,625;"LERIDA";"LERIDA";"Brazil"
413;"Brevioleria";"aelia";"jamariensis";-10,625;-62,875;"LERIDA";"LERIDA";"Brazil"
414;"Brevioleria";"aelia";"oncidia";-3,375;-68,875;"AURELIANA";"AURELIANA";"Brazil"
415;"Brevioleria";"aelia";"oncidia";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
416;"Brevioleria";"aelia";"oncidia";-3,375;-71,875;"AURELIANA";"AURELIANA";"Peru"
417;"Brevioleria";"aelia";"oncidia";-4,625;-74,875;"AURELIANA";"AURELIANA";"Peru"
418;"Brevioleria";"aelia";"oncidia";-3,375;-71,875;"AURELIANA";"AURELIANA";"Peru"
419;"Brevioleria";"aelia";"oncidia";-5,875;-76,125;"AURELIANA";"AURELIANA";"Peru"
420;"Brevioleria";"aelia";"orolina";-3,375;-68,875;"AURELIANA";"AURELIANA";"Brazil"
421;"Brevioleria";"aelia";"pachiteae";-10,125;-75,125;"LERIDA";"LERIDA";"Peru"
422;"Brevioleria";"aelia";"pachiteae";-8,625;-74,875;"LERIDA";"LERIDA";"Peru"
423;"Brevioleria";"aelia";"yawara";0,625;-69,125;"SINILIA";"SINILIA";"Brazil"
424;"Brevioleria";"arzalia";"arzalia";-17,125;-64,875;"AGNOSIA";"AGNOSIA";"Bolivia"
425;"Brevioleria";"arzalia";"arzalia";-16,875;-65,375;"AGNOSIA";"AGNOSIA";"Bolivia"
426;"Brevioleria";"arzalia";"arzalia";-14,125;-68,125;"AGNOSIA";"AGNOSIA";"Bolivia"
427;"Brevioleria";"arzalia";"arzalia";-15,625;-67,375;"AGNOSIA";"AGNOSIA";"Bolivia"
428;"Brevioleria";"arzalia";"arzalia";-12,375;-68,625;"AGNOSIA";"AGNOSIA";"Bolivia"
429;"Brevioleria";"arzalia";"arzalia";-17,875;-63,375;"AGNOSIA";"AGNOSIA";"Bolivia"
430;"Brevioleria";"arzalia";"arzalia";-17,625;-63,375;"AGNOSIA";"AGNOSIA";"Bolivia"
431;"Brevioleria";"arzalia";"arzalia";-16,875;-63,875;"AGNOSIA";"AGNOSIA";"Bolivia"
432;"Brevioleria";"arzalia";"arzalia";-17,625;-63,875;"AGNOSIA";"AGNOSIA";"Bolivia"
433;"Brevioleria";"arzalia";"arzalia";-8,875;-72,625;"AGNOSIA";"AGNOSIA";"Brazil"
434;"Brevioleria";"arzalia";"arzalia";-11,125;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
435;"Brevioleria";"arzalia";"arzalia";-10,875;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
436;"Brevioleria";"arzalia";"arzalia";-13,375;-70,375;"AGNOSIA";"AGNOSIA";"Peru"
437;"Brevioleria";"arzalia";"arzalia";-13,625;-69,625;"AGNOSIA";"AGNOSIA";"Peru"
438;"Brevioleria";"arzalia";"arzalia";-9,125;-75,625;"AGNOSIA";"AGNOSIA";"Peru"
439;"Brevioleria";"arzalia";"arzalia";-9,125;-73,125;"AGNOSIA";"AGNOSIA";"Peru"
440;"Brevioleria";"arzalia";"n. ssp. [1]";0,875;-76,625;"AURELIANA";"AURELIANA";"Colombia"
441;"Brevioleria";"arzalia";"n. ssp. [1]";-2,875;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
442;"Brevioleria";"arzalia";"n. ssp. [1]";-2,625;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
443;"Brevioleria";"arzalia";"n. ssp. [1]";-1,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
444;"Brevioleria";"arzalia";"n. ssp. [1]";-2,375;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
445;"Brevioleria";"arzalia";"n. ssp. [1]";-3,125;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
446;"Brevioleria";"arzalia";"n. ssp. [1]";-2,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
447;"Brevioleria";"arzalia";"n. ssp. [1]";-1,125;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
448;"Brevioleria";"arzalia";"n. ssp. [1]";-0,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
449;"Brevioleria";"arzalia";"n. ssp. [1]";-0,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
450;"Brevioleria";"arzalia";"n. ssp. [1]";-1,125;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
451;"Brevioleria";"arzalia";"n. ssp. [1]";-0,875;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
452;"Brevioleria";"arzalia";"n. ssp. [1]";-1,125;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
453;"Brevioleria";"arzalia";"n. ssp. [1]";-0,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
454;"Brevioleria";"arzalia";"n. ssp. [1]";-1,125;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
455;"Brevioleria";"arzalia";"n. ssp. [1]";-1,125;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
456;"Brevioleria";"arzalia";"n. ssp. [1]";-0,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
457;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
458;"Brevioleria";"arzalia";"n. ssp. [1]";-0,375;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
459;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
460;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
461;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
462;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
463;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
464;"Brevioleria";"arzalia";"n. ssp. [1]";-0,375;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
465;"Brevioleria";"arzalia";"n. ssp. [1]";-0,375;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
466;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
467;"Brevioleria";"arzalia";"n. ssp. [1]";-0,875;-75,375;"AURELIANA";"AURELIANA";"Ecuador"
468;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
469;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,125;"AURELIANA";"AURELIANA";"Ecuador"
470;"Brevioleria";"arzalia";"n. ssp. [1]";-0,375;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
471;"Brevioleria";"arzalia";"n. ssp. [1]";-0,875;-75,625;"AURELIANA";"AURELIANA";"Ecuador"
472;"Brevioleria";"arzalia";"n. ssp. [1]";-0,625;-76,125;"AURELIANA";"AURELIANA";"Ecuador"
473;"Brevioleria";"arzalia";"n. ssp. [1]";-0,375;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
474;"Brevioleria";"arzalia";"n. ssp. [1]";-1,875;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
475;"Brevioleria";"arzalia";"n. ssp. [1]";-1,625;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
476;"Brevioleria";"arzalia";"n. ssp. [1]";-1,375;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
477;"Brevioleria";"arzalia";"n. ssp. [1]";-2,625;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
478;"Brevioleria";"arzalia";"n. ssp. [1]";-1,625;-75,875;"AURELIANA";"AURELIANA";"Ecuador"
479;"Brevioleria";"arzalia";"n. ssp. [1]";-1,125;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
480;"Brevioleria";"arzalia";"n. ssp. [1]";-1,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
481;"Brevioleria";"arzalia";"n. ssp. [1]";-1,625;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
482;"Brevioleria";"arzalia";"n. ssp. [1]";-1,375;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
483;"Brevioleria";"arzalia";"n. ssp. [1]";0,375;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
484;"Brevioleria";"arzalia";"n. ssp. [1]";-0,125;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
485;"Brevioleria";"arzalia";"n. ssp. [1]";0,125;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
486;"Brevioleria";"arzalia";"n. ssp. [1]";-4,375;-78,625;"AURELIANA";"AURELIANA";"Ecuador"
487;"Brevioleria";"arzalia";"n. ssp. [1]";-4,125;-78,625;"AURELIANA";"AURELIANA";"Ecuador"
488;"Brevioleria";"arzalia";"n. ssp. [1]";-4,125;-78,625;"AURELIANA";"AURELIANA";"Ecuador"
489;"Brevioleria";"arzalia";"n. ssp. [1]";-3,875;-70,625;"AURELIANA";"AURELIANA";"Peru"
490;"Brevioleria";"arzalia";"n. ssp. [1]";-4,375;-77,625;"AURELIANA";"AURELIANA";"Peru"
491;"Brevioleria";"arzalia";"n. ssp. [1]";-4,625;-74,875;"AURELIANA";"AURELIANA";"Peru"
492;"Brevioleria";"arzalia";"n. ssp. [1]";-3,875;-73,375;"AURELIANA";"AURELIANA";"Peru"
493;"Brevioleria";"arzalia";"n. ssp. [1]";-4,625;-73,625;"AURELIANA";"AURELIANA";"Peru"
494;"Brevioleria";"arzalia";"n. ssp. [1]";-3,375;-71,875;"AURELIANA";"AURELIANA";"Peru"
495;"Brevioleria";"arzalia";"n. ssp. [1]";-5,875;-76,125;"AURELIANA";"AURELIANA";"Peru"
